=== NODES ===
Numeric_ID Amazon_Stop_ID Latitude Longitude Demand ServiceTime ReadyTime DueTime
14	54	2.7719	6.83
14	55	2.1407	5.65
14	56	2.4711	4.89
14	57	3.0757	7.83
14	58	0.1440	0.57
14	59	0.6624	2.65
14	60	1.7579	4.91
14	61	0.1340	0.54
14	62	2.6562	5.73
14	63	0.1036	0.41
14	64	2.0358	5.17
14	65	1.3321	4.05
14	66	0.8276	2.70
14	67	1.9635	3.63
14	68	1.0358	3.24
14	69	2.9351	7.27
14	70	0.5061	2.02
14	71	0.9404	3.13
14	72	0.9714	2.96
14	73	1.3472	4.11
14	74	1.0279	3.21
14	75	3.1010	7.93
14	76	2.2332	5.08
14	77	1.1025	3.77
14	78	0.8169	3.27
14	79	1.1058	3.49
14	80	0.8355	2.73
14	81	0.1518	0.61
14	82	2.0621	3.93
14	83	0.7353	2.33
14	84	0.9877	3.05
14	85	1.7304	4.05
14	86	2.4208	5.05
14	87	1.1933	3.84
14	88	0.9395	3.76
14	89	1.7960	3.98
14	90	0.8038	2.58
14	91	1.7471	4.60
14	92	2.5682	5.56
14	93	1.7302	3.34
14	94	0.9423	2.84
14	95	2.2831	5.98
14	96	0.1455	0.58
14	97	0.5104	2.04
14	98	2.7430	5.25
14	99	1.3562	4.15
14	100	0.8174	2.62
14	101	1.0821	3.40
14	102	2.1564	5.64
14	103	0.8663	3.47
14	104	0.8161	2.63
14	105	2.6301	6.81
14	106	2.7072	5.10
14	107	1.9105	4.44
14	108	2.2109	4.30
14	109	1.1567	3.35
14	110	0.7342	2.32
14	111	0.9825	3.00
14	112	1.7657	3.75
14	113	1.5592	4.53
14	114	1.7764	4.95
14	115	1.8509	4.20
14	116	0.6301	2.16
14	117	2.2916	5.31
14	118	2.2037	6.05
14	119	1.1272	3.58
14	120	1.4834	4.66
14	121	1.9541	3.90
14	122	0.5281	2.11
14	123	2.4874	6.15
14	124	0.9991	3.09
14	125	2.0895	4.14
14	126	1.6863	3.99
14	127	1.9054	4.42
14	128	2.3189	5.42
14	129	0.4539	1.82
14	130	1.5666	3.88
14	131	2.0715	3.96
14	132	0.9244	2.77
15	16	1.3690	3.73
15	17	1.8749	4.89
15	18	0.5381	1.51
15	19	1.8472	4.74
15	20	2.3720	4.57
15	21	2.6317	6.74
15	22	1.6525	4.41
15	23	2.5019	6.22
15	24	2.3222	4.49
15	25	2.2321	5.17
15	26	1.6019	3.55
15	27	2.3034	6.06
15	28	0.4434	1.25
15	29	0.3627	0.72
15	30	2.7209	6.12
15	31	1.2964	3.44
15	32	1.7740	4.88
15	33	1.3712	3.62
15	34	2.6509	6.82
15	35	2.2533	5.86
15	36	1.7411	4.75
15	37	2.5525	6.43
15	38	1.8611	5.22
15	39	1.5132	4.31
15	40	1.2696	3.28
15	41	1.3364	2.93
15	42	2.7036	6.76
15	43	2.5227	6.31
15	44	2.3765	5.36
15	45	1.7793	4.90
15	46	1.2764	3.36
15	47	0.3280	0.99
15	48	1.9262	5.05
15	49	1.9348	5.09
15	50	2.3051	6.07
15	51	2.2330	5.78
15	52	2.2729	4.29
15	53	2.4804	4.51
15	54	0.6540	1.43
15	55	0.3396	1.01
15	56	1.9753	4.53
15	57	0.9578	2.44
15	58	2.2453	5.83
15	59	2.6445	5.81
15	60	0.6738	1.80
15	61	2.3162	6.12
15	62	2.2510	5.62
15	63	2.3577	6.28
15	64	1.5515	3.61
15	65	1.3089	3.49
15	66	1.7317	4.71
15	67	2.2599	5.21
15	68	2.6903	6.71
15	69	0.8173	1.87
15	70	2.1606	5.49
15	71	2.5949	6.60
15	72	1.6839	4.52
15	73	1.3239	3.55
15	74	2.6823	6.68
15	75	0.9832	2.54
15	76	1.4934	3.35
15	77	2.7569	7.25
15	78	2.6875	5.99
15	79	1.8183	5.06
15	80	1.6883	4.54
15	81	2.1330	5.38
15	82	2.2619	5.22
15	83	1.7950	4.64
15	84	2.6422	6.52
15	85	2.0159	4.08
15	86	2.0156	4.94
15	87	1.9058	5.41
15	88	2.5525	5.45
15	89	1.6010	4.20
15	90	2.4583	6.05
15	91	2.7232	6.13
15	92	2.1630	5.45
15	93	2.5977	6.34
15	94	1.6548	4.40
15	95	0.2647	0.65
15	96	2.3276	6.16
15	97	2.1649	5.51
15	98	2.1959	4.69
15	99	1.3330	3.59
15	100	1.8771	4.93
15	101	1.7946	4.96
15	102	0.2611	0.74
15	103	2.4793	5.15
15	104	1.7950	4.94
15	105	0.5122	1.41
15	106	2.1601	4.54
15	107	1.7155	4.66
15	108	2.1481	4.12
15	109	1.1335	2.79
15	110	1.7939	4.63
15	111	1.6950	4.56
15	112	1.8327	3.49
15	113	1.1647	2.98
15	114	0.9796	2.53
15	115	1.4201	3.94
15	116	2.4326	6.22
15	117	1.5519	3.59
15	118	1.0370	2.99
15	119	1.8397	5.14
15	120	1.4602	4.09
15	121	2.6317	6.47
15	122	2.1825	5.58
15	123	0.3695	0.75
15	124	2.6536	6.56
15	125	2.2693	4.28
15	126	1.9257	5.05
15	127	1.7104	4.64
15	128	1.5791	3.69
15	129	2.2563	5.88
15	130	2.5428	5.41
15	131	2.2713	5.25
15	132	1.6369	4.33
16	17	1.1072	3.29
16	18	1.7967	4.75
16	19	0.5749	1.85
16	20	2.2493	4.03
16	21	1.8752	4.27
16	22	0.3803	1.52
16	23	1.7453	3.75
16	24	2.1995	3.94
16	25	2.0486	4.56
16	26	1.7761	3.70
16	27	1.5357	4.46
16	28	1.3316	3.69
16	29	1.6213	3.96
16	30	1.6942	5.09
16	31	0.0726	0.29
16	32	1.0063	3.27
16	33	0.2289	0.80
16	34	1.8944	4.35
16	35	1.4856	4.26
16	36	0.9734	3.14
16	37	1.7960	3.95
16	38	1.0934	3.62
16	39	0.1442	0.58
16	40	0.8048	2.66
16	41	1.5613	3.88
16	42	1.9470	4.29
16	43	1.7661	3.83
16	44	1.6694	3.18
16	45	1.0116	3.29
16	46	0.2984	1.19
16	47	1.6157	4.34
16	48	0.6540	2.17
16	49	0.6626	2.20
16	50	1.5374	4.46
16	51	1.4653	4.18
16	52	2.1502	3.74
16	53	2.0156	3.89
16	54	1.9126	4.67
16	55	1.2815	3.49
16	56	1.5643	4.18
16	57	2.2164	5.67
16	58	1.4777	4.23
16	59	1.5492	4.51
16	60	0.8986	2.75
16	61	1.5485	4.51
16	62	1.8401	5.27
16	63	1.5900	4.67
16	64	1.1765	3.01
16	65	0.1522	0.61
16	66	0.9640	3.10
16	67	1.7676	3.80
16	68	1.9337	4.24
16	69	2.0759	5.11
16	70	1.3929	3.89
16	71	1.8384	4.12
16	72	0.9162	2.91
16	73	0.3459	1.38
16	74	1.9258	4.21
16	75	2.2417	5.77
16	76	1.5202	3.70
16	77	2.0004	4.77
16	78	1.7037	5.13
16	79	1.0506	3.45
16	80	0.9207	2.93
16	81	1.3653	3.78
16	82	1.8662	4.09
16	83	1.0273	3.04
16	84	1.8857	4.04
16	85	1.5511	3.46
16	86	1.6047	4.59
16	87	1.1381	3.80
16	88	2.0876	4.83
16	89	0.2044	0.82
16	90	1.7017	3.58
16	91	2.2584	5.51
16	92	1.7521	5.09
16	93	1.5343	3.50
16	94	0.8871	2.79
16	95	1.4238	3.82
16	96	1.5599	4.56
16	97	1.3972	3.91
16	98	1.7850	4.33
16	99	0.0948	0.38
16	100	1.1094	3.33
16	101	1.0269	3.35
16	102	1.2971	3.48
16	103	2.0144	4.53
16	104	1.0274	3.33
16	105	1.7708	4.64
16	106	1.7492	4.18
16	107	0.3188	1.27
16	108	2.0253	3.58
16	109	0.2355	0.94
16	110	1.0262	3.02
16	111	0.9273	2.96
16	112	1.3679	2.87
16	113	0.6999	2.36
16	114	0.9171	2.78
16	115	0.0511	0.21
16	116	1.6649	4.61
16	117	1.4519	3.78
16	118	1.3445	3.89
16	119	1.0720	3.53
16	120	0.1466	0.59
16	121	1.7582	4.07
16	122	1.4149	3.98
16	123	1.6281	3.98
16	124	1.8971	4.09
16	125	2.1465	3.74
16	126	0.6534	2.17
16	127	0.4382	1.75
16	128	1.3947	3.55
16	129	1.4887	4.27
16	130	2.0779	4.79
16	131	1.8756	4.12
16	132	0.8693	2.72
17	18	2.2461	5.81
17	19	1.2561	3.42
17	20	2.2854	4.36
17	21	1.1622	3.33
17	22	1.0615	3.09
17	23	1.0323	2.81
17	24	2.3251	4.40
17	25	2.4294	4.45
17	26	2.2205	4.72
17	27	0.8339	2.65
17	28	1.7811	4.75
17	29	2.0707	5.02
17	30	0.9923	3.29
17	31	0.9097	2.91
17	32	0.4463	1.69
17	33	0.9846	3.09
17	34	1.1814	3.41
17	35	0.7838	2.45
17	36	0.4135	1.56
17	37	1.0830	3.02
17	38	0.5297	1.88
17	39	1.1348	3.39
17	40	1.2542	3.72
17	41	2.0107	4.94
17	42	1.2340	3.35
17	43	1.0531	2.90
17	44	0.9070	1.95
17	45	0.6569	2.24
17	46	0.8898	2.83
17	47	2.0651	5.40
17	48	1.3352	3.74
17	49	1.3438	3.78
17	50	0.8355	2.66
17	51	0.7635	2.37
17	52	2.2709	4.19
17	53	1.9763	3.80
17	54	2.3620	5.74
17	55	1.7309	4.55
17	56	2.6561	4.95
17	57	2.6658	6.73
17	58	0.7758	2.42
17	59	0.8474	2.71
17	60	1.3481	3.81
17	61	0.8466	2.71
17	62	2.8411	5.79
17	63	0.8882	2.87
17	64	1.6260	4.08
17	65	0.9222	2.96
17	66	0.1390	0.43
17	67	2.1484	3.69
17	68	1.2207	3.30
17	69	2.5253	6.17
17	70	0.6911	2.08
17	71	1.1254	3.19
17	72	0.5616	1.86
17	73	0.9373	3.02
17	74	1.2128	3.27
17	75	2.6912	6.83
17	76	1.9696	4.76
17	77	1.2874	3.83
17	78	1.0019	3.33
17	79	0.4611	1.61
17	80	0.2211	0.79
17	81	0.6635	1.97
17	82	2.2470	3.98
17	83	0.0803	0.25
17	84	1.1727	3.11
17	85	1.9153	4.11
17	86	2.6057	5.11
17	87	0.5744	2.06
17	88	1.1245	3.82
17	89	1.0100	2.89
17	90	0.9888	2.64
17	91	1.9320	4.66
17	92	2.7532	5.62
17	93	1.9151	3.40
17	94	0.3271	1.22
17	95	1.8732	4.89
17	96	0.8581	2.75
17	97	0.6954	2.10
17	98	2.9279	5.31
17	99	0.9464	3.05
17	100	0.1421	0.46
17	101	0.4669	1.78
17	102	1.7465	4.54
17	103	1.0512	3.52
17	104	0.0654	0.20
17	105	2.2202	5.71
17	106	2.8921	5.16
17	107	1.1245	3.34
17	108	2.3958	4.36
17	109	0.7468	2.25
17	110	0.1599	0.54
17	111	0.5727	1.90
17	112	1.9507	3.81
17	113	1.1493	3.43
17	114	1.3666	3.85
17	115	1.0648	3.11
17	116	0.9631	2.81
17	117	1.9013	4.84
17	118	1.7939	4.95
17	119	0.5120	1.96
17	120	1.0736	3.56
17	121	2.1390	3.96
17	122	0.7130	2.17
17	123	2.0775	5.05
17	124	1.1841	3.15
17	125	2.2745	4.20
17	126	1.3347	3.74
17	127	1.1194	3.33
17	128	1.8442	4.62
17	129	0.7868	2.47
17	130	1.7516	3.94
17	131	2.2564	4.01
17	132	0.5146	1.67
18	19	2.2737	5.90
18	20	2.7986	5.73
18	21	3.0583	7.91
18	22	2.0791	5.57
18	23	2.9284	7.39
18	24	2.7488	5.65
18	25	2.6586	6.34
18	26	2.0285	4.71
18	27	2.7300	7.23
18	28	0.5745	1.83
18	29	0.7601	1.77
18	30	3.1474	7.28
18	31	1.7229	4.60
18	32	2.2006	6.04
18	33	1.7978	4.79
18	34	3.0775	7.98
18	35	2.6799	7.03
18	36	2.1677	5.91
18	37	2.9791	7.59
18	38	2.2876	6.39
18	39	1.9397	5.47
18	40	1.6962	4.44
18	41	1.7630	4.09
18	42	3.1301	7.93
18	43	2.9492	7.47
18	44	2.8031	6.52
18	45	2.2058	6.06
18	46	1.7030	4.52
18	47	0.7545	2.15
18	48	2.3528	6.22
18	49	2.3614	6.25
18	50	2.7316	7.24
18	51	2.6596	6.95
18	52	2.6995	5.45
18	53	2.9070	5.67
18	54	0.0451	0.18
18	55	0.5657	1.67
18	56	2.4018	5.69
18	57	0.5781	2.10
18	58	2.6719	7.00
18	59	3.0711	6.98
18	60	1.1004	2.97
18	61	2.7427	7.28
18	62	2.6775	6.79
18	63	2.7843	7.44
18	64	1.9781	4.77
18	65	1.7354	4.65
18	66	2.1583	5.87
18	67	2.6865	6.38
18	68	3.1168	7.87
18	69	0.4376	1.53
18	70	2.5872	6.66
18	71	3.0215	7.76
18	72	2.1105	5.68
18	73	1.7505	4.71
18	74	3.1089	7.84
18	75	0.6034	2.20
18	76	1.9200	4.51
18	77	3.1835	8.41
18	78	3.1141	7.15
18	79	2.2449	6.22
18	80	2.1149	5.70
18	81	2.5596	6.55
18	82	2.6885	6.39
18	83	2.2215	5.81
18	84	3.0688	7.68
18	85	2.4425	5.25
18	86	2.4421	6.11
18	87	2.3323	6.57
18	88	2.9790	6.61
18	89	2.0276	5.36
18	90	2.8848	7.21
18	91	3.1498	7.29
18	92	2.5896	6.61
18	93	3.0242	7.50
18	94	2.0813	5.56
18	95	0.3263	1.03
18	96	2.7542	7.33
18	97	2.5915	6.67
18	98	2.6225	5.85
18	99	1.7596	4.75
18	100	2.3037	6.09
18	101	2.2211	6.12
18	102	0.4872	1.40
18	103	2.9058	6.32
18	104	2.2216	6.10
18	105	0.0259	0.10
18	106	2.5867	5.70
18	107	2.1421	5.82
18	108	2.5746	5.28
18	109	1.5600	3.95
18	110	2.2205	5.79
18	111	2.1216	5.72
18	112	2.2593	4.66
18	113	1.5913	4.14
18	114	1.4062	3.69
18	115	1.8467	5.10
18	116	2.8591	7.39
18	117	1.9785	4.75
18	118	1.4636	4.15
18	119	2.2662	6.30
18	120	1.8868	5.26
18	121	3.0582	7.64
18	122	2.6091	6.75
18	123	0.2350	0.85
18	124	3.0802	7.73
18	125	2.6958	5.44
18	126	2.3523	6.21
18	127	2.1370	5.80
18	128	2.0057	4.86
18	129	2.6829	7.04
18	130	2.9693	6.57
18	131	2.6979	6.41
18	132	2.0635	5.49
19	20	2.7075	4.58
19	21	1.5843	3.55
19	22	0.5237	1.65
19	23	1.4545	3.03
19	24	2.7472	4.62
19	25	1.7577	3.84
19	26	2.3066	4.79
19	27	1.6665	4.05
19	28	1.8621	4.78
19	29	2.1518	5.05
19	30	1.8250	4.69
19	31	0.6475	2.14
19	32	1.1498	3.40
19	33	0.8039	2.65
19	34	1.6035	3.63
19	35	1.6164	3.85
19	36	1.1169	3.27
19	37	1.5051	3.24
19	38	1.2369	3.75
19	39	0.5971	1.94
19	40	1.3353	3.75
19	41	2.0918	4.97
19	42	1.6562	3.57
19	43	1.4753	3.12
19	44	1.3785	2.46
19	45	1.1551	3.42
19	46	0.9709	2.85
19	47	2.1462	5.43
19	48	0.2388	0.95
19	49	0.2474	0.99
19	50	1.6682	4.06
19	51	1.5961	3.77
19	52	2.6930	4.41
19	53	2.3984	4.02
19	54	2.4431	5.76
19	55	1.8120	4.58
19	56	1.9844	4.34
19	57	2.7469	6.76
19	58	1.6085	3.82
19	59	1.6800	4.11
19	60	1.4291	3.84
19	61	1.6793	4.10
19	62	2.1695	5.18
19	63	1.7208	4.27
19	64	1.7070	4.11
19	65	0.7271	2.46
19	66	1.1075	3.23
19	67	1.4767	3.08
19	68	1.6428	3.52
19	69	2.6064	6.20
19	70	1.5237	3.48
19	71	1.5475	3.41
19	72	1.0597	3.04
19	73	1.0184	3.04
19	74	1.6349	3.49
19	75	2.7722	6.86
19	76	2.0507	4.79
19	77	1.7095	4.05
19	78	1.8345	4.72
19	79	1.1941	3.58
19	80	1.0641	3.06
19	81	1.4961	3.37
19	82	1.5754	3.38
19	83	1.1708	3.16
19	84	1.5948	3.33
19	85	2.3374	4.33
19	86	1.9341	4.50
19	87	1.2816	3.92
19	88	2.1834	4.20
19	89	0.4722	1.44
19	90	1.4109	2.86
19	91	2.3541	4.88
19	92	2.0815	5.01
19	93	1.2434	2.78
19	94	1.0306	2.92
19	95	1.9543	4.92
19	96	1.6907	4.15
19	97	1.5280	3.50
19	98	2.2562	4.70
19	99	0.6697	2.23
19	100	1.2529	3.45
19	101	1.1704	3.48
19	102	1.8276	4.57
19	103	2.1102	3.91
19	104	1.1708	3.46
19	105	2.3013	5.74
19	106	2.2204	4.55
19	107	0.5867	1.90
19	108	2.8179	4.58
19	109	0.8279	2.28
19	110	1.1697	3.15
19	111	1.0708	3.08
19	112	1.8984	3.97
19	113	1.2304	3.46
19	114	1.4476	3.88
19	115	0.5271	1.66
19	116	1.7957	4.21
19	117	1.9824	4.87
19	118	1.8750	4.98
19	119	1.2155	3.66
19	120	0.7215	2.44
19	121	1.4673	3.35
19	122	1.5457	3.57
19	123	2.1586	5.08
19	124	1.6062	3.37
19	125	2.6966	4.42
19	126	0.0785	0.31
19	127	0.5817	1.88
19	128	1.9252	4.64
19	129	1.6195	3.86
19	130	2.1737	4.16
19	131	1.5847	3.41
19	132	1.0127	2.85
20	21	2.0443	3.92
20	22	2.9146	4.84
20	23	1.9145	3.41
20	24	0.1534	0.49
20	25	3.3116	5.05
20	26	1.2266	2.49
20	27	1.4144	3.94
20	28	2.5271	4.72
20	29	2.8167	4.99
20	30	1.2229	3.18
20	31	2.4143	4.54
20	32	2.4897	4.85
20	33	2.4891	4.72
20	34	2.0636	4.00
20	35	2.0270	3.92
20	36	2.4568	4.71
20	37	1.9651	3.61
20	38	2.5768	5.19
20	39	2.9879	5.14
20	40	1.9661	3.83
20	41	1.3824	2.77
20	42	2.1162	3.94
20	43	1.9353	3.49
20	44	1.7891	2.54
20	45	2.4950	4.87
20	46	2.3943	4.46
20	47	2.8111	5.37
20	48	2.7540	4.64
20	49	2.7626	4.68
20	50	2.0788	4.13
20	51	1.2936	3.46
20	52	0.0992	0.28
20	53	0.3091	0.56
20	54	3.1080	5.70
20	55	2.4769	4.52
20	56	3.5383	5.54
20	57	3.4118	6.70
20	58	2.0191	3.89
20	59	1.1465	2.88
20	60	1.9059	3.34
20	61	2.0899	4.18
20	62	3.7233	6.38
20	63	2.1314	4.34
20	64	1.6373	3.11
20	65	2.4268	4.59
20	66	2.2558	4.23
20	67	3.0306	4.28
20	68	2.1029	3.89
20	69	3.2713	6.14
20	70	1.9343	3.56
20	71	2.0075	3.78
20	72	2.3996	4.49
20	73	2.4418	4.65
20	74	2.0950	3.86
20	75	3.4372	6.80
20	76	1.4243	2.91
20	77	2.1696	4.42
20	78	1.1895	3.05
20	79	2.5340	5.02
20	80	2.2637	4.26
20	81	1.9068	3.44
20	82	3.1292	4.58
20	83	2.1635	3.86
20	84	2.0548	3.70
20	85	0.9215	1.88
20	86	3.4879	5.70
20	87	2.6215	5.37
20	88	1.0545	2.51
20	89	2.8631	4.64
20	90	1.8709	3.23
20	91	1.2253	3.19
20	92	3.6354	6.21
20	93	2.7973	3.99
20	94	2.3705	4.37
20	95	2.6192	4.85
20	96	2.1013	4.22
20	97	1.9386	3.57
20	98	3.3138	5.79
20	99	2.4509	4.69
20	100	2.2457	4.15
20	101	2.5103	4.93
20	102	2.4925	4.51
20	103	0.9813	2.21
20	104	2.2443	4.16
20	105	2.9662	5.68
20	106	3.2780	5.64
20	107	2.9776	5.09
20	108	0.2241	0.45
20	109	2.2514	3.89
20	110	2.1624	3.85
20	111	2.4107	4.53
20	112	0.9568	1.58
20	113	2.2287	3.82
20	114	2.4459	4.24
20	115	2.9180	4.86
20	116	2.2063	4.28
20	117	1.4828	3.14
20	118	2.4790	5.10
20	119	2.5554	5.11
20	120	2.5781	5.20
20	121	3.0212	4.55
20	122	1.2812	3.41
20	123	2.8235	5.02
20	124	2.0663	3.74
20	125	0.1028	0.29
20	126	2.7534	4.64
20	127	2.9725	5.07
20	128	1.5100	3.25
20	129	2.0301	3.94
20	130	1.0448	2.47
20	131	3.1386	4.61
20	132	2.3527	4.30
21	22	1.8326	4.24
21	23	0.1842	0.74
21	24	2.0759	4.10
21	25	2.2296	4.45
21	26	1.9713	4.42
21	27	0.9952	3.53
21	28	3.2717	6.65
21	29	4.7334	6.88
21	30	1.1536	4.16
21	31	1.9564	4.74
21	32	1.4078	4.25
21	33	1.7407	5.12
21	34	0.0804	0.32
21	35	0.9451	3.33
21	36	1.3749	4.12
21	37	0.1480	0.59
21	38	1.4948	4.59
21	39	1.9060	4.54
21	40	2.0103	5.75
21	41	2.1270	4.69
21	42	0.6048	2.15
21	43	0.1634	0.65
21	44	0.7072	1.94
21	45	1.4130	4.27
21	46	1.6459	4.86
21	47	4.8853	7.28
21	48	1.6720	4.04
21	49	1.6806	4.08
21	50	0.9968	3.53
21	51	0.9248	3.24
21	52	2.0217	3.89
21	53	1.7271	3.49
21	54	3.8526	7.63
21	55	3.2215	6.45
21	56	2.4563	4.94
21	57	4.1564	8.63
21	58	0.9371	3.29
21	59	1.0087	3.58
21	60	2.6506	5.26
21	61	1.0079	3.58
21	62	2.6414	5.78
21	63	1.0495	3.74
21	64	2.3819	5.04
21	65	1.6783	4.98
21	66	1.1739	3.63
21	67	1.9486	3.68
21	68	0.5915	2.10
21	69	4.0159	8.07
21	70	0.8524	2.96
21	71	0.1162	0.46
21	72	1.3177	3.89
21	73	1.6934	5.04
21	74	0.5836	2.07
21	75	4.1818	8.73
21	76	2.1689	4.83
21	77	0.1864	0.74
21	78	1.1632	4.20
21	79	1.4521	4.42
21	80	1.1818	3.66
21	81	0.8248	2.84
21	82	2.0473	3.98
21	83	1.0815	3.26
21	84	0.5434	1.91
21	85	1.6661	3.80
21	86	2.4060	5.10
21	87	1.5395	4.77
21	88	1.5120	3.67
21	89	1.7812	4.04
21	90	0.1754	0.70
21	91	1.6828	4.36
21	92	2.5534	5.61
21	93	1.7153	3.39
21	94	1.2885	3.77
21	95	3.3638	6.78
21	96	1.0194	3.62
21	97	0.8567	2.97
21	98	2.7281	5.31
21	99	1.9786	4.83
21	100	1.1637	3.55
21	101	1.4283	4.33
21	102	3.2372	6.43
21	103	1.4388	3.38
21	104	1.1624	3.56
21	105	3.7109	7.60
21	106	2.6923	5.15
21	107	1.8956	4.49
21	108	2.1466	4.05
21	109	1.5029	4.28
21	110	1.0805	3.25
21	111	1.3288	3.93
21	112	1.7014	3.51
21	113	1.9054	5.46
21	114	2.1227	5.88
21	115	1.8360	4.25
21	116	1.1244	3.68
21	117	2.2274	5.07
21	118	2.5500	6.98
21	119	1.4734	4.51
21	120	2.0304	5.03
21	121	1.9392	3.95
21	122	0.8743	3.04
21	123	3.5681	6.94
21	124	0.5549	1.95
21	125	2.0253	3.89
21	126	1.6715	4.04
21	127	1.8906	4.47
21	128	2.2546	5.18
21	129	0.9481	3.34
21	130	1.5023	3.63
21	131	2.0566	4.01
21	132	1.2707	3.70
22	23	1.6941	3.55
22	24	2.5353	4.71
22	25	1.9974	4.36
22	26	2.1119	4.46
22	27	1.4845	4.25
22	28	1.6675	4.45
22	29	1.9571	4.72
22	30	1.6430	4.89
22	31	0.4529	1.81
22	32	0.9551	3.07
22	33	0.6092	2.32
22	34	1.8432	4.14
22	35	1.4344	4.05
22	36	0.9222	2.94
22	37	1.7448	3.75
22	38	1.0422	3.42
22	39	0.4024	1.61
22	40	1.1406	3.42
22	41	1.8971	4.64
22	42	1.8958	4.08
22	43	1.7149	3.63
22	44	1.6182	2.98
22	45	0.9604	3.09
22	46	0.7762	2.52
22	47	1.9515	5.10
22	48	0.6028	1.97
22	49	0.6114	2.00
22	50	1.4862	4.26
22	51	1.4141	3.97
22	52	2.4860	4.50
22	53	2.6381	4.53
22	54	2.2484	5.43
22	55	1.6173	4.25
22	56	2.2241	4.86
22	57	2.5522	6.43
22	58	1.4265	4.02
22	59	1.4980	4.31
22	60	1.2345	3.51
22	61	1.4973	4.31
22	62	2.4091	5.69
22	63	1.5388	4.47
22	64	1.5124	3.77
22	65	0.5324	2.13
22	66	0.9128	2.90
22	67	1.7164	3.59
22	68	1.8825	4.03
22	69	2.4117	5.87
22	70	1.3417	3.68
22	71	1.7872	3.92
22	72	0.8650	2.71
22	73	0.8237	2.71
22	74	1.8746	4.00
22	75	2.5776	6.53
22	76	1.8560	4.46
22	77	1.9492	4.57
22	78	1.6525	4.92
22	79	0.9994	3.24
22	80	0.8695	2.72
22	81	1.3141	3.57
22	82	1.8150	3.89
22	83	0.9761	2.83
22	84	1.8345	3.84
22	85	1.8869	4.22
22	86	2.1737	5.01
22	87	1.0869	3.59
22	88	2.4231	4.71
22	89	0.2776	1.11
22	90	1.6505	3.37
22	91	2.5938	5.39
22	92	2.3212	5.52
22	93	1.4831	3.30
22	94	0.8359	2.59
22	95	1.7596	4.58
22	96	1.5087	4.35
22	97	1.3460	3.70
22	98	2.1208	5.09
22	99	0.4750	1.90
22	100	1.0582	3.12
22	101	0.9757	3.15
22	102	1.6329	4.24
22	103	2.3498	4.42
22	104	0.9762	3.12
22	105	2.1066	5.41
22	106	2.0850	4.94
22	107	0.3920	1.57
22	108	2.3612	4.34
22	109	0.6332	1.95
22	110	0.9750	2.82
22	111	0.8761	2.75
22	112	1.7037	3.63
22	113	1.0357	3.12
22	114	1.2530	3.54
22	115	0.3324	1.33
22	116	1.6137	4.41
22	117	1.7877	4.54
22	118	1.6803	4.65
22	119	1.0208	3.33
22	120	0.5269	2.11
22	121	1.7070	3.86
22	122	1.3637	3.77
22	123	1.9639	4.75
22	124	1.8459	3.88
22	125	2.4824	4.50
22	126	0.6023	1.96
22	127	0.0579	0.23
22	128	1.7306	4.31
22	129	1.4375	4.07
22	130	2.4134	4.67
22	131	1.8244	3.92
22	132	0.8181	2.52
23	24	1.9461	3.58
23	25	2.0998	3.93
23	26	1.8414	3.90
23	27	0.8654	3.01
23	28	3.1419	6.13
23	29	4.6036	6.36
23	30	1.0238	3.64
23	31	1.8266	4.22
23	32	1.2780	3.73
23	33	1.6109	4.60
23	34	0.2034	0.81
23	35	0.8153	2.81
23	36	1.2451	3.60
23	37	0.0506	0.20
23	38	1.3650	4.08
23	39	1.7762	4.01
23	40	1.8805	5.23
23	41	1.9972	4.17
23	42	0.4750	1.63
23	43	0.0208	0.08
23	44	0.5774	1.42
23	45	1.2832	3.75
23	46	1.5161	4.33
23	47	4.7555	6.76
23	48	1.5422	3.52
23	49	1.5508	3.56
23	50	0.8670	3.01
23	51	0.7950	2.73
23	52	1.8919	3.37
23	53	1.5972	2.98
23	54	3.7228	7.11
23	55	3.0917	5.93
23	56	2.3265	4.43
23	57	4.0266	8.11
23	58	0.8073	2.77
23	59	0.8789	3.06
23	60	2.5207	4.74
23	61	0.8781	3.06
23	62	2.5115	5.26
23	63	0.9197	3.23
23	64	2.2521	4.52
23	65	1.5485	4.46
23	66	1.0440	3.11
23	67	1.8188	3.16
23	68	0.4617	1.58
23	69	3.8861	7.55
23	70	0.7226	2.44
23	71	0.0930	0.37
23	72	1.1879	3.37
23	73	1.5636	4.53
23	74	0.4537	1.55
23	75	4.0520	8.21
23	76	2.0391	4.31
23	77	0.3094	1.24
23	78	1.0334	3.68
23	79	1.3222	3.91
23	80	1.0519	3.14
23	81	0.6950	2.33
23	82	1.9174	3.46
23	83	0.9517	2.74
23	84	0.4136	1.39
23	85	1.5363	3.28
23	86	2.2761	4.58
23	87	1.4097	4.25
23	88	1.3822	3.15
23	89	1.6513	3.52
23	90	0.0681	0.27
23	91	1.5530	3.84
23	92	2.4236	5.09
23	93	1.5855	2.87
23	94	1.1587	3.25
23	95	3.2340	6.26
23	96	0.8896	3.10
23	97	0.7269	2.45
23	98	2.5983	4.79
23	99	1.8488	4.31
23	100	1.0339	3.03
23	101	1.2985	3.81
23	102	3.1073	5.92
23	103	1.3090	2.86
23	104	1.0325	3.04
23	105	3.5810	7.08
23	106	2.5625	4.64
23	107	1.7658	3.97
23	108	2.0168	3.53
